combo,n_components,tp_pct,n_trades,n_signals_raw,hit_rate,avg_days_to_tp,avg_win_return,failure_mean,failure_median,avg_mfe,avg_mae,expected_value
BB<20 + BB<10 + DD<=-10,3,20,3,53,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
BB<20 + DD<=-10 + RET5<-3,3,20,3,42,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<35 + DD<=-10 + vsMA25<-5,3,20,3,20,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<40 + BB<10 + DD<=-10,3,20,3,47,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<40 + DD<=-10,2,20,3,69,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<40 + BB<20 + DD<=-10,3,20,3,60,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
DD<=-10 + vsMA25<-5,2,20,3,29,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
DD<=-10 + RET5<-3,2,20,3,52,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<35 + DD<=-10 + RET5<-3,3,20,3,26,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
BB<20 + DD<=-10,2,20,3,75,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<35 + DD<=-10,2,20,3,38,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<40 + DD<=-10 + vsMA25<-5,3,20,3,26,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
BB<10 + DD<=-10,2,20,3,53,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
BB<20 + DD<=-10 + vsMA25<-5,3,20,3,25,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
DD<=-10,1,20,3,208,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
DD<=-10 + RET5<-3 + vsMA25<-5,3,20,3,23,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
BB<10 + DD<=-10 + RET5<-3,3,20,3,37,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
BB<10 + DD<=-10 + vsMA25<-5,3,20,3,21,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<35 + RSI<40 + DD<=-10,3,20,3,38,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<35 + BB<20 + DD<=-10,3,20,3,36,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
RSI<35 + BB<10 + DD<=-10,3,20,3,30,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
STREAK>=10 + RET20<-5 + vsMA75<-5,3,10,2,21,50.0000,13.0000,9.8141,0.4723,0.4723,7.4800,-9.7988,5.1432
BB<10 + RET20<-5 + vsMA75<-5,3,5,7,22,85.7143,27.3333,6.0720,-0.5218,-0.5218,5.8452,-5.6298,5.1301
BB<20 + RET20<-5 + vsMA75<-5,3,5,7,29,85.7143,27.3333,6.0720,-0.5218,-0.5218,5.8452,-5.6298,5.1301
RSI<40 + RET20<-5 + vsMA75<-5,3,5,7,31,85.7143,27.3333,6.0720,-0.5218,-0.5218,5.8452,-5.6298,5.1301
RET20<-5 + vsMA75<-5,2,5,7,50,85.7143,27.3333,6.0720,-0.5218,-0.5218,5.8452,-5.6298,5.1301
BB<10 + RET5<-3 + vsMA75<-5,3,5,6,22,83.3333,31.0000,5.7007,2.2760,2.2760,5.5445,-6.5330,5.1299
RSI<40 + RET5<-3 + vsMA75<-5,3,5,6,25,83.3333,31.0000,5.7007,2.2760,2.2760,5.5445,-6.5330,5.1299
BB<20 + RET5<-3 + vsMA75<-5,3,5,6,25,83.3333,31.0000,5.7007,2.2760,2.2760,5.5445,-6.5330,5.1299
DD<=-10 + STREAK>=5 + RET20<-5,3,5,8,56,87.5000,12.7143,5.9354,-0.5218,-0.5218,5.8210,-3.6006,5.1282
STREAK>=5 + RET20<-5,2,5,8,56,87.5000,12.7143,5.9354,-0.5218,-0.5218,5.8210,-3.6006,5.1282
RSI<40 + DD<=-10 + STREAK>=5,3,5,9,37,88.8889,12.6250,5.8185,-0.5218,-0.5218,5.7951,-3.6560,5.1140
RSI<40 + STREAK>=5,2,5,9,37,88.8889,12.6250,5.8185,-0.5218,-0.5218,5.7951,-3.6560,5.1140
RSI<40 + BB<20 + STREAK>=5,3,5,9,31,88.8889,12.6250,5.8185,-0.5218,-0.5218,5.7951,-3.6560,5.1140
BB<20 + DD<=-10 + vsMA75<-5,3,10,4,38,50.0000,20.5000,9.7389,0.4834,0.4834,8.1734,-10.0959,5.1112
BB<10 + DD<=-10 + vsMA75<-5,3,10,4,27,50.0000,20.5000,9.7389,0.4834,0.4834,8.1734,-10.0959,5.1112
RSI<40 + DD<=-10 + vsMA75<-5,3,10,4,36,50.0000,20.5000,9.7389,0.4834,0.4834,8.1734,-10.0959,5.1112
RSI<40 + STREAK>=5 + RET20<-5,3,5,7,29,85.7143,11.0000,6.0072,-0.5218,-0.5218,5.8582,-3.7757,5.0745
BB<10 + vsMA75<-5,2,5,8,29,87.5000,24.5714,5.8149,-0.5218,-0.5218,5.8158,-5.3152,5.0228
RSI<40 + vsMA75<-5,2,5,8,38,87.5000,24.5714,5.8149,-0.5218,-0.5218,5.8158,-5.3152,5.0228
RSI<40 + BB<10 + vsMA75<-5,3,5,8,29,87.5000,24.5714,5.8149,-0.5218,-0.5218,5.8158,-5.3152,5.0228
BB<20 + vsMA75<-5,2,5,8,40,87.5000,24.5714,5.8149,-0.5218,-0.5218,5.8158,-5.3152,5.0228
BB<20 + BB<10 + vsMA75<-5,3,5,8,29,87.5000,24.5714,5.8149,-0.5218,-0.5218,5.8158,-5.3152,5.0228
RSI<40 + BB<20 + vsMA75<-5,3,5,8,36,87.5000,24.5714,5.8149,-0.5218,-0.5218,5.8158,-5.3152,5.0228
BB<20 + DD<=-10 + STREAK>=5,3,5,9,41,88.8889,14.5000,5.6801,-0.5218,-0.5218,5.7212,-4.0882,4.9910
BB<20 + STREAK>=5,2,5,9,41,88.8889,14.5000,5.6801,-0.5218,-0.5218,5.7212,-4.0882,4.9910
RSI<35 + RET20<-5 + vsMA75<-5,3,10,4,21,50.0000,24.5000,9.2142,0.7593,0.7593,8.0176,-9.5050,4.9868
RSI<35 + BB<20 + vsMA75<-5,3,10,4,24,50.0000,24.5000,9.2142,0.7593,0.7593,8.0176,-9.5050,4.9868
RSI<35 + BB<10 + vsMA75<-5,3,10,4,21,50.0000,24.5000,9.2142,0.7593,0.7593,8.0176,-9.5050,4.9868
RSI<35 + vsMA75<-5,2,10,4,24,50.0000,24.5000,9.2142,0.7593,0.7593,8.0176,-9.5050,4.9868
RSI<35 + RSI<40 + vsMA75<-5,3,10,4,24,50.0000,24.5000,9.2142,0.7593,0.7593,8.0176,-9.5050,4.9868
RSI<40 + STREAK>=5 + vsMA75<-5,3,5,7,26,85.7143,8.3333,5.8928,-0.5218,-0.5218,5.8727,-4.0741,4.9764
BB<20 + STREAK>=5 + vsMA75<-5,3,5,7,28,85.7143,8.3333,5.8928,-0.5218,-0.5218,5.8727,-4.0741,4.9764
vsMA75<-5,1,10,4,67,50.0000,24.5000,9.2142,0.6963,0.6963,9.6406,-9.3874,4.9552
RET5<-3 + vsMA75<-5,2,10,4,28,50.0000,24.5000,9.2142,0.6963,0.6963,9.6406,-9.3874,4.9552
STREAK>=5 + RET20<-5 + vsMA75<-5,3,5,6,39,83.3333,7.2000,6.0332,-0.5218,-0.5218,5.8994,-3.9988,4.9407
BB<20 + STREAK>=5 + RET20<-5,3,5,7,25,85.7143,12.8333,5.8286,-0.5218,-0.5218,5.7062,-4.0996,4.9214
DD<=-10 + vsMA75<-5,2,5,6,65,83.3333,33.4000,5.9882,-0.5218,-0.5218,5.7061,-7.0910,4.9032
RSI<35 + vsMA75<-5,2,5,6,24,83.3333,31.6000,5.9612,-0.5218,-0.5218,5.6836,-6.4918,4.8807
RSI<35 + BB<10 + vsMA75<-5,3,5,6,21,83.3333,31.6000,5.9612,-0.5218,-0.5218,5.6836,-6.4918,4.8807
RSI<35 + BB<20 + vsMA75<-5,3,5,6,24,83.3333,31.6000,5.9612,-0.5218,-0.5218,5.6836,-6.4918,4.8807
RSI<35 + RET20<-5 + vsMA75<-5,3,5,6,21,83.3333,31.6000,5.9612,-0.5218,-0.5218,5.6836,-6.4918,4.8807
RSI<35 + RSI<40 + vsMA75<-5,3,5,6,24,83.3333,31.6000,5.9612,-0.5218,-0.5218,5.6836,-6.4918,4.8807
GOLDEN,1,10,6,533,66.6667,90.2500,9.7250,-4.8797,-4.8797,8.1564,-8.9943,4.8567
BB<20 + RET20<-5 + vsMA75<-5,3,10,4,29,50.0000,24.5000,9.2142,0.4834,0.4834,8.0513,-9.4765,4.8488
BB<10 + RET20<-5 + vsMA75<-5,3,10,4,22,50.0000,24.5000,9.2142,0.4834,0.4834,8.0513,-9.4765,4.8488
RSI<40 + RET20<-5 + vsMA75<-5,3,10,4,31,50.0000,24.5000,9.2142,0.4834,0.4834,8.0513,-9.4765,4.8488
RET20<-5 + vsMA75<-5,2,10,4,50,50.0000,24.5000,9.2142,0.4834,0.4834,8.0513,-9.4765,4.8488
STREAK>=5 + vsMA75<-5,2,5,7,52,85.7143,8.5000,5.7358,-0.5218,-0.5218,5.7381,-4.1926,4.8419
DD<=-10 + STREAK>=5 + vsMA75<-5,3,5,7,52,85.7143,8.5000,5.7358,-0.5218,-0.5218,5.7381,-4.1926,4.8419
BB<20 + BB<10 + RET20<-5,3,5,11,46,90.9091,32.5000,5.5453,-2.2273,-2.2273,5.3188,-4.8505,4.8387
BB<10 + RET20<-5,2,5,11,46,90.9091,32.5000,5.5453,-2.2273,-2.2273,5.3188,-4.8505,4.8387
RSI<40 + BB<10 + RET20<-5,3,5,11,44,90.9091,32.5000,5.5453,-2.2273,-2.2273,5.3188,-4.8505,4.8387
DD<=-10 + STREAK>=5,2,5,10,147,90.0000,15.4444,5.4941,-1.1254,-1.1254,5.5214,-3.8684,4.8322
STREAK>=5,1,5,10,147,90.0000,15.4444,5.4941,-1.1254,-1.1254,5.5214,-3.8684,4.8322
DD<=-10 + vsMA75<-5 + GOLDEN,3,5,5,23,80.0000,8.5000,6.1562,-0.5218,-0.5218,5.7840,-6.7205,4.8206
RSI<35 + RET20<-5 + RET5<-3,3,5,11,29,90.9091,17.4000,5.4973,-2.2273,-2.2273,5.4001,-3.9424,4.7951
BB<20 + RET5<-3,2,15,4,77,50.0000,163.0000,16.9579,-7.4517,-7.4517,13.0038,-11.6742,4.7531
BB<20 + BB<10 + RET5<-3,3,15,4,67,50.0000,163.0000,16.9579,-7.4517,-7.4517,13.0038,-11.6742,4.7531
BB<10 + RET5<-3,2,15,4,67,50.0000,163.0000,16.9579,-7.4517,-7.4517,13.0038,-11.6742,4.7531
RSI<35 + STREAK>=5,2,5,6,20,83.3333,15.6000,5.7927,-0.5218,-0.5218,5.5874,-4.4253,4.7403
RSI<35 + DD<=-10 + STREAK>=5,3,5,6,20,83.3333,15.6000,5.7927,-0.5218,-0.5218,5.5874,-4.4253,4.7403
RSI<35 + RSI<40 + STREAK>=5,3,5,6,20,83.3333,15.6000,5.7927,-0.5218,-0.5218,5.5874,-4.4253,4.7403
DD<=-10 + RET20<-5 + vsMA75<-5,3,5,5,48,80.0000,38.7500,6.0520,-0.5218,-0.5218,5.7007,-7.6579,4.7372
BB<10 + RET20<-5 + GOLDEN,3,5,7,25,85.7143,23.1667,5.8681,-2.2273,-2.2273,5.4210,-5.8409,4.7116
RSI<35 + DD<=-10 + vsMA75<-5,3,5,5,23,80.0000,38.5000,6.0191,-0.5218,-0.5218,5.6743,-7.6806,4.7109
RSI<40 + BB<20 + RET20<-5,3,5,11,63,90.9091,35.4000,5.3843,-2.2273,-2.2273,5.1515,-5.3215,4.6923
RSI<40 + RET20<-5,2,5,11,72,90.9091,35.4000,5.3843,-2.2273,-2.2273,5.1515,-5.3215,4.6923
BB<20 + RET20<-5,2,5,11,67,90.9091,35.4000,5.3843,-2.2273,-2.2273,5.1515,-5.3215,4.6923
RSI<35 + RET5<-3,2,5,12,38,91.6667,22.4545,5.3072,-2.2273,-2.2273,5.2635,-4.8179,4.6793
RSI<35 + RSI<40 + RET5<-3,3,5,12,38,91.6667,22.4545,5.3072,-2.2273,-2.2273,5.2635,-4.8179,4.6793
RSI<35 + BB<20 + RET5<-3,3,5,12,38,91.6667,22.4545,5.3072,-2.2273,-2.2273,5.2635,-4.8179,4.6793
RSI<35 + BB<10 + RET5<-3,3,5,12,38,91.6667,22.4545,5.3072,-2.2273,-2.2273,5.2635,-4.8179,4.6793
RSI<40,1,15,4,113,50.0000,129.0000,14.1576,-4.8070,-4.8070,12.3794,-10.0788,4.6753
RSI<40 + BB<10,2,15,4,79,50.0000,129.0000,14.1576,-4.8070,-4.8070,12.3794,-10.0788,4.6753
RSI<40 + BB<20 + BB<10,3,15,4,79,50.0000,129.0000,14.1576,-4.8070,-4.8070,12.3794,-10.0788,4.6753
RSI<40 + BB<20,2,15,4,104,50.0000,129.0000,14.1576,-4.8070,-4.8070,12.3794,-10.0788,4.6753
RET20<-5 + RET5<-3,2,5,10,41,90.0000,35.5556,5.4399,-2.2273,-2.2273,5.1823,-5.2784,4.6732
BB<20 + RET20<-5 + RET5<-3,3,5,10,39,90.0000,35.5556,5.4399,-2.2273,-2.2273,5.1823,-5.2784,4.6732
RSI<40 + RET20<-5 + RET5<-3,3,5,10,39,90.0000,35.5556,5.4399,-2.2273,-2.2273,5.1823,-5.2784,4.6732
BB<10 + RET20<-5 + RET5<-3,3,5,10,36,90.0000,35.5556,5.4399,-2.2273,-2.2273,5.1823,-5.2784,4.6732
RSI<40 + DD<=-10 + vsMA75<-5,3,5,6,36,83.3333,32.6000,5.6960,-0.5218,-0.5218,5.6854,-6.9004,4.6597
BB<10 + DD<=-10 + vsMA75<-5,3,5,6,27,83.3333,32.6000,5.6960,-0.5218,-0.5218,5.6854,-6.9004,4.6597
BB<20 + DD<=-10 + vsMA75<-5,3,5,6,38,83.3333,32.6000,5.6960,-0.5218,-0.5218,5.6854,-6.9004,4.6597
RSI<35 + BB<10 + RET20<-5,3,5,10,33,90.0000,32.2222,5.4051,-2.2273,-2.2273,5.2175,-5.0722,4.6419
RSI<35 + RET20<-5,2,5,10,42,90.0000,32.2222,5.4051,-2.2273,-2.2273,5.2175,-5.0722,4.6419
RSI<35 + RSI<40 + RET20<-5,3,5,10,42,90.0000,32.2222,5.4051,-2.2273,-2.2273,5.2175,-5.0722,4.6419
RSI<35 + BB<20 + RET20<-5,3,5,10,40,90.0000,32.2222,5.4051,-2.2273,-2.2273,5.2175,-5.0722,4.6419
DD<=-10 + STREAK>=5 + GOLDEN,3,5,6,32,83.3333,11.0000,5.7632,-1.1254,-1.1254,5.6302,-4.1809,4.6151
STREAK>=5 + GOLDEN,2,5,6,32,83.3333,11.0000,5.7632,-1.1254,-1.1254,5.6302,-4.1809,4.6151
RSI<40 + BB<10 + STREAK>=5,3,5,7,23,85.7143,14.3333,5.4300,-0.5218,-0.5218,5.3773,-4.3544,4.5797
DD<=-10 + vsMA25<-5 + vsMA75<-5,3,15,2,22,0.0000,,15.0000,4.5461,4.5461,12.5871,-9.6286,4.5461
DD<=-10 + vsMA25<-5 + vsMA75<-5,3,20,2,22,0.0000,,20.0000,4.5461,4.5461,12.5871,-9.6286,4.5461
RSI<35 + DD<=-10 + RET5<-3,3,5,8,26,87.5000,24.1429,5.4873,-2.2273,-2.2273,5.1584,-6.2678,4.5230
RSI<40 + STREAK>=5,2,15,2,37,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + STREAK>=5,2,20,2,37,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + RET5<-3,2,20,2,24,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5,1,20,2,147,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5,1,15,2,147,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5 + RET5<-3,3,15,2,24,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5 + vsMA75<-5,3,20,2,52,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5 + RET5<-3,3,20,2,24,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5 + vsMA75<-5,3,15,2,52,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5 + vsMA75<-5,3,15,2,28,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + DD<=-10 + STREAK>=5,3,20,2,41,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + STREAK>=5 + RET20<-5,3,15,2,29,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5 + RET20<-5,3,15,2,25,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5 + RET5<-3,3,20,2,22,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5 + RET20<-5,3,15,2,56,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5 + RET20<-5,3,20,2,56,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5 + RET5<-3,3,15,2,22,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + DD<=-10 + STREAK>=5,3,15,2,41,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + vsMA75<-5,2,15,2,52,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5,2,15,2,41,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5,2,20,2,41,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + RET5<-3,2,15,2,24,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + RET20<-5 + vsMA75<-5,3,15,2,39,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + RET20<-5 + vsMA75<-5,3,20,2,39,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + RET20<-5,2,15,2,56,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + BB<20 + STREAK>=5,3,20,2,31,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + DD<=-10 + STREAK>=5,3,20,2,37,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + STREAK>=5 + RET5<-3,3,15,2,21,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + STREAK>=5 + RET5<-3,3,20,2,21,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + STREAK>=5 + RET20<-5,3,20,2,29,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5,2,15,2,147,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + RET20<-5,2,20,2,56,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + DD<=-10 + STREAK>=5,3,15,2,37,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
DD<=-10 + STREAK>=5,2,20,2,147,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + BB<20 + STREAK>=5,3,15,2,31,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + STREAK>=5 + vsMA75<-5,3,15,2,26,0.0000,,15.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
RSI<40 + STREAK>=5 + vsMA75<-5,3,20,2,26,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5 + RET20<-5,3,20,2,25,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
STREAK>=5 + vsMA75<-5,2,20,2,52,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + STREAK>=5 + vsMA75<-5,3,20,2,28,0.0000,,20.0000,4.5121,4.5121,12.5498,-9.6571,4.5121
BB<20 + BB<10 + STREAK>=5,3,5,7,27,85.7143,16.1667,5.3367,-0.5218,-0.5218,5.2878,-4.7476,4.4997
BB<10 + DD<=-10 + STREAK>=5,3,5,7,27,85.7143,16.1667,5.3367,-0.5218,-0.5218,5.2878,-4.7476,4.4997
BB<10 + STREAK>=5,2,5,7,27,85.7143,16.1667,5.3367,-0.5218,-0.5218,5.2878,-4.7476,4.4997
DD<=-10 + RET20<-5,2,5,7,82,85.7143,41.3333,5.6036,-2.2273,-2.2273,5.1284,-7.5365,4.4849
BB<20 + RET20<-5 + GOLDEN,3,5,7,40,85.7143,28.0000,5.5996,-2.2273,-2.2273,5.1582,-6.5811,4.4815
RSI<40 + RET20<-5 + GOLDEN,3,5,7,46,85.7143,28.0000,5.5996,-2.2273,-2.2273,5.1582,-6.5811,4.4815
RET20<-5 + GOLDEN,2,5,7,60,85.7143,28.0000,5.5996,-2.2273,-2.2273,5.1582,-6.5811,4.4815
RSI<35 + RSI<40 + vsMA25<-5,3,10,5,24,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RET5<-3 + vsMA25<-5,2,10,5,28,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
BB<10 + RET5<-3 + vsMA25<-5,3,10,5,25,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<40 + BB<10 + vsMA25<-5,3,10,5,26,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
BB<10 + vsMA25<-5,2,10,5,26,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<35 + BB<20 + vsMA25<-5,3,10,5,24,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<35 + BB<10 + vsMA25<-5,3,10,5,24,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<35 + RET5<-3 + vsMA25<-5,3,10,5,23,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<40 + vsMA25<-5,2,10,5,31,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<40 + BB<20 + vsMA25<-5,3,10,5,30,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
BB<20 + vsMA25<-5,2,10,5,30,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<35 + vsMA25<-5,2,10,5,24,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
BB<20 + RET5<-3 + vsMA25<-5,3,10,5,28,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
vsMA25<-5,1,10,5,34,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
BB<20 + BB<10 + vsMA25<-5,3,10,5,26,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<40 + RET5<-3 + vsMA25<-5,3,10,5,28,60.0000,56.0000,9.4372,-3.0226,-3.0226,8.8407,-6.9950,4.4532
RSI<40 + RET5<-3 + GOLDEN,3,10,3,30,66.6667,121.0000,10.3798,-7.4680,-7.4680,10.5017,-9.0666,4.4305
RET5<-3,1,15,5,106,40.0000,167.5000,14.6800,-2.4072,-2.0622,10.6829,-12.5310,4.4277
RET20<-5 + RET5<-3 + GOLDEN,3,5,6,22,83.3333,26.8000,5.7428,-2.2273,-2.2273,5.2106,-6.7192,4.4144
RSI<35 + RET20<-5 + GOLDEN,3,5,6,26,83.3333,21.0000,5.7065,-2.2273,-2.2273,5.2911,-6.3566,4.3842
BB<20 + RET5<-3 + GOLDEN,3,10,3,38,66.6667,146.5000,10.2975,-7.4680,-7.4680,10.5641,-11.0865,4.3757
BB<10 + RET5<-3 + GOLDEN,3,10,3,34,66.6667,146.5000,10.2975,-7.4680,-7.4680,10.5641,-11.0865,4.3757
RSI<40 + BB<10 + GOLDEN,3,10,3,41,66.6667,124.5000,10.2968,-7.4680,-7.4680,10.2885,-9.0613,4.3752
RSI<40 + GOLDEN,2,10,3,66,66.6667,124.5000,10.2968,-7.4680,-7.4680,10.2885,-9.0613,4.3752
RSI<40 + BB<20 + GOLDEN,3,10,3,59,66.6667,124.5000,10.2968,-7.4680,-7.4680,10.2885,-9.0613,4.3752
DD<=-10 + RET20<-5 + RET5<-3,3,5,6,29,83.3333,44.4000,5.6772,-2.2273,-2.2273,5.1105,-7.6476,4.3598
BB<20 + DD<=-10 + RET20<-5,3,5,6,43,83.3333,44.4000,5.6772,-2.2273,-2.2273,5.1105,-7.6476,4.3598
BB<10 + DD<=-10 + RET20<-5,3,5,6,31,83.3333,44.4000,5.6772,-2.2273,-2.2273,5.1105,-7.6476,4.3598
RSI<40 + DD<=-10 + RET20<-5,3,5,6,50,83.3333,44.4000,5.6772,-2.2273,-2.2273,5.1105,-7.6476,4.3598
RSI<35 + RSI<40 + BB<20,3,5,10,49,90.0000,37.0000,5.0701,-2.2273,-2.2273,4.9605,-5.9620,4.3403
RSI<35 + RSI<40 + BB<10,3,5,10,42,90.0000,37.0000,5.0701,-2.2273,-2.2273,4.9605,-5.9620,4.3403
RSI<35 + BB<20 + BB<10,3,5,10,42,90.0000,37.0000,5.0701,-2.2273,-2.2273,4.9605,-5.9620,4.3403
RSI<35 + BB<10,2,5,10,42,90.0000,37.0000,5.0701,-2.2273,-2.2273,4.9605,-5.9620,4.3403
RSI<35,1,5,10,51,90.0000,37.0000,5.0701,-2.2273,-2.2273,4.9605,-5.9620,4.3403
RSI<35 + RSI<40,2,5,10,51,90.0000,37.0000,5.0701,-2.2273,-2.2273,4.9605,-5.9620,4.3403
RSI<35 + BB<20,2,5,10,49,90.0000,37.0000,5.0701,-2.2273,-2.2273,4.9605,-5.9620,4.3403
RSI<35 + DD<=-10 + RET20<-5,3,5,6,32,83.3333,44.2000,5.6509,-2.2273,-2.2273,5.0886,-7.6666,4.3378
DD<=-10 + RET20<-5 + GOLDEN,3,5,5,39,80.0000,27.2500,5.8089,-2.2273,-2.2273,5.0927,-8.7204,4.2017
RSI<40 + RET5<-3 + GOLDEN,3,5,7,30,85.7143,31.1667,5.2611,-2.2273,-2.2273,4.8556,-6.9746,4.1913
BB<10 + GOLDEN,2,10,3,59,66.6667,147.5000,9.9911,-7.4680,-7.4680,10.3593,-11.2569,4.1714
